orchestra_id,orchestra,orchestra_count,date,title,text,link
10,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,4,2016-09-04,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,●Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート2016年9月4日(日)カーサクラシカ北村ゆい： スノードロップ （日本初演）  他,http://i-amabile.com/concert/musitravelconcerts160904_1
66,Musitravel 三原有利加 Yurika Mihara ピアノ  デビューCDリリース記念コンサート,1,2016-09-02,Musitravel 三原有利加 Yurika Mihara ピアノ  デビューCDリリース記念コンサート,●Musitravel 三原有利加 Yurika Mihara ピアノ  デビューCDリリース記念コンサート2016年9月2日(金)アクロス福岡 円形ホール　北村ゆい　： スノードロップ （日本初演）  他,http://i-amabile.com/concert/musitravelconcerts160902_2
10,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,4,2016-09-02,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,●Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート2016年9月2日(金)アクロス福岡 円形ホール　北村ゆい　： スノードロップ （日本初演）  北村ゆい： 懐かしき香り （日本初演）  他,http://i-amabile.com/concert/musitravelconcerts160902_1
10,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,4,2016-08-30,Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート,●Musitravel 三原有利加　Yurika Mihara　ピアノ デビューCDリリース記念コンサート2016年8月30日(火)谷山サザンホール　北村ゆい　： スノードロップ （日本初演）  北村ゆい： 懐かしき香り （日本初演）  他,http://i-amabile.com/concert/musitravelconcerts160830
30,アンサンブル・オルフェーオ ,2,2016-08-28,アンサンブル・オルフェーオ 第9回 演奏会,●アンサンブル・オルフェーオ 第9回 演奏会2016年8月28日(日)五反田文化センター岩本正樹： EO組曲　ノクターン　変ロ短調 （世界初演）  他,http://i-amabile.com/concert/e_orfeo9
228,アンサンブル・フリーEast ,1,2016-08-27,アンサンブル・フリーEast 第６回演奏会,●アンサンブル・フリーEast 第６回演奏会2016年8月27日(土)小金井宮地楽器ホール　浅野　亮介指揮辻田　絢菜： QUN for Orchestra / Collectionism 7（委嘱作品・世界初演） （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east6
72,麻布学園OBオーケストラ 特別演奏会2016,1,2016-08-20,麻布学園OBオーケストラ 特別演奏会2016,●麻布学園OBオーケストラ 特別演奏会20162016年8月20日(土)東京芸術劇場 コンサートホール　鈴木 優人指揮藤倉 大： ホルン協奏曲第2番Part1 （世界初演）  他,http://i-amabile.com/concert/azabu_ob160820
203,Scale Laboratory 鈴木彩×長井江里奈　ライブパフォーマンス『待ち合わせは月の裏側』,1,2016-08-18,Scale Laboratory 鈴木彩×長井江里奈　ライブパフォーマンス『待ち合わせは月の裏側』,●Scale Laboratory 鈴木彩×長井江里奈　ライブパフォーマンス『待ち合わせは月の裏側』2016年8月18日(木)沼津ラクーン８F　〒410-0801 静岡県 沼津市大手町3-4-1なし： 即興 （世界初演）  他,http://i-amabile.com/concert/scale_lab160818
223,「チェロの森」２０１６ 東日本復興支援コンサート　「チェロの森」１０周年記念公演,1,2016-08-07,「チェロの森」２０１６ 東日本復興支援コンサート　「チェロの森」１０周年記念公演,●「チェロの森」２０１６ 東日本復興支援コンサート　「チェロの森」１０周年記念公演2016年8月7日(日)豊田市コンサートホール　中村暢宏、岩城雅邦指揮平田聖子： 夏初月・そぼ降る雨の森　ほか （世界初演）  高崎真介： 豊田市の民話「鞍ヶ池」・「神馬の絵馬」 （世界初演）  他,http://i-amabile.com/concert/cf2016_160807
103,Planet-Terra Youth Orchestra ,1,2016-08-06,Planet-Terra Youth Orchestra 第4回演奏会,●Planet-Terra Youth Orchestra 第4回演奏会2016年8月6日(土)国立オリンピック記念青少年総合センター 大ホール　澤崎杖也、渡辺智博指揮寺嶋民哉： 組曲『カレワラ』より （世界初演）  他,http://i-amabile.com/concert/ptyorch4
292,幣隆太朗コントラバスリサイタル2016,1,2016-08-03,幣隆太朗コントラバスリサイタル2016,●幣隆太朗コントラバスリサイタル20162016年8月3日(水)松本市音楽文化ホール（ハーモニーホール）薮田翔一： The grand design （世界初演）  他,http://i-amabile.com/concert/ryutaro_hei160803
214,アンサンブル・リュミエ もっと身近にクラシック♪vol.5　6種の楽器によるファミリー・サマーコンサート,1,2016-07-23,アンサンブル・リュミエ もっと身近にクラシック♪vol.5　6種の楽器によるファミリー・サマーコンサート,●アンサンブル・リュミエ もっと身近にクラシック♪vol.5　6種の楽器によるファミリー・サマーコンサート2016年7月23日(土)所沢市立小手指公民館分館ホール水本芳枝（編曲）： 6種の楽器紹介メドレー（リュミエオリジナル） （世界初演）  他,http://i-amabile.com/concert/lumie160723
205,横須賀市民吹奏楽団 ,1,2016-07-03,横須賀市民吹奏楽団 第53回定期演奏会,●横須賀市民吹奏楽団 第53回定期演奏会2016年7月3日(日)横須賀市文化会館大ホール　天野正道指揮天野正道： 横須賀市民吹奏楽団創立35周年記念委嘱作品(仮称) （世界初演）  他,http://i-amabile.com/concert/yokosukashisui53
275,石神井Int’lオーケストラ ,1,2016-06-19,石神井Int’lオーケストラ 第３回定期演奏会,●石神井Int’lオーケストラ 第３回定期演奏会2016年6月19日(日)清瀬けやきホール　西谷 国登指揮ルドルフ- ハケン： ５弦ヴィオラの為の協奏曲（弦楽合奏版） （日本初演）  他,http://i-amabile.com/concert/shakuoke3
174,東京ユヴェントス・フィルハーモニー 舘野 泉 3つのピアノ協奏曲 初演,1,2016-06-18,東京ユヴェントス・フィルハーモニー 舘野 泉 3つのピアノ協奏曲 初演,●東京ユヴェントス・フィルハーモニー 舘野 泉 3つのピアノ協奏曲 初演2016年6月18日(土)第一生命ホール　坂入 健司郎指揮ルネ・シュタール： ファンタスティック・ダンセス （世界初演）  パウル・ヒンデミット： 左手のためのピアノ協奏曲 Op.29 （日本初演）  他,http://i-amabile.com/concert/keio_youth160618
11,上智大学吹奏楽研究会 ,3,2016-05-28,上智大学吹奏楽研究会 第55回上南交歓演奏会,●上智大学吹奏楽研究会 第55回上南交歓演奏会2016年5月28日(土)名古屋市青少年文化センターアートピアホール　南山正指揮者：大鹿 一仁、上智正指揮者：池野 翔指揮ファーガル・キャロル： ブラックウォーター （日本初演）  他,http://i-amabile.com/concert/sophiaconcertband160522
33,Orchestra Ensemble Free ,2,2016-05-22,Orchestra Ensemble Free 第23回演奏会,●Orchestra Ensemble Free 第23回演奏会2016年5月22日(日)尼崎市総合文化センター あましんアルカイックホール　浅野 亮介指揮助川 舞： 溟渤を織る星の糸 (2015年改訂版) [Ensemble Free 委嘱作品・関西初演] （世界初演）  他,http://i-amabile.com/concert/ensemblefree23
12,ウィンドアンサンブル エッフェ ,3,2016-05-01,ウィンドアンサンブル エッフェ 第7回定期演奏会,●ウィンドアンサンブル エッフェ 第7回定期演奏会2016年5月1日(日)杉並公会堂 大ホール (荻窪駅北口徒歩7分(JR中央線/東京メトロ丸ノ内線))　大石三郎(当団代表、常任指揮者)指揮岩田　学： Japanese Wind II (Octet ver.) （フルート・クラリネットアンサンブル） （世界初演）  他,http://i-amabile.com/concert/we_f7
80,トレイルブレイザーズ・テンピースブラス,1,2016-04-28,トレイルブレイザーズ・テンピースブラス,●トレイルブレイザーズ・テンピースブラス2016年4月28日(木)杉並公会堂 大ホールジム・パーカー： ニューヨークのロンドン子（星野 究 編曲／テンピースブラス版） （世界初演）  他,http://i-amabile.com/concert/trailblazers11
0,オーケストラ・ナデージダ ,11,2016-04-03,オーケストラ・ナデージダ 第14回演奏会,●オーケストラ・ナデージダ 第14回演奏会2016年4月3日(日)杉並公会堂　渡辺 新指揮ドゥナエフスキー： 映画音楽「グラント船長のこどもたち」より序曲 （日本初演）  ボルトキエヴィチ： 交響曲第2番 （日本初演）  他,http://i-amabile.com/concert/nadezhda14
230,ファゴット&マリンバ　デュオリサイタル,1,2016-03-23,ファゴット&マリンバ　デュオリサイタル,●ファゴット&マリンバ　デュオリサイタル2016年3月23日(水)松明堂音楽ホール小泉輝明： せんはうたう （日本初演）  他,http://i-amabile.com/concert/concert160323
14,Orchestra Ensemble Free East ,3,2016-03-13,Orchestra Ensemble Free East 第５回演奏会,●Orchestra Ensemble Free East 第５回演奏会2016年3月13日(日)スクエア荏原ひらつかホール　浅野　亮介指揮阿部　俊祐： 「Ｌ’ａｒｂｒｅ　ｄ’ｅｕｒｅｋａ」（ユリイカの樹） （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east5
20,ハルモニア ウインド アンサンブル ,2,2016-03-06,ハルモニア ウインド アンサンブル 第26回定期演奏会,●ハルモニア ウインド アンサンブル 第26回定期演奏会2016年3月6日(日)なかのZERO 大ホール小見山朋子： 序曲 「Age of Discovery」 （世界初演）  他,http://i-amabile.com/concert/harmonia_we26
59,上野学園大学・同短期大学部（音大） ,1,2016-02-21,上野学園大学・同短期大学部（音大） 第3回ウィンド・アンサンブル定期演奏会,●上野学園大学・同短期大学部（音大） 第3回ウィンド・アンサンブル定期演奏会2016年2月21日(日)上野学園 講堂（石橋メモリアルホール）　齋藤勇二指揮三宅康弘： プロペラ飛行機―吹奏楽のための（新作初演） （世界初演）  他,http://i-amabile.com/concert/uenogakuen160221
112,東京佼成ウインドオーケストラ ,1,2016-02-13,東京佼成ウインドオーケストラ 第127回定期演奏会,●東京佼成ウインドオーケストラ 第127回定期演奏会2016年2月13日(土)東京芸術劇場　コンサートホール　大井剛史（正指揮者）指揮中橋愛生： ＴＫＷＯ委嘱作品 （世界初演）  他,http://i-amabile.com/concert/tokyo_kosei_wo127
266,野猿フィルハーモニー管弦楽団 SpringConcert2016,1,2016-02-07,野猿フィルハーモニー管弦楽団 SpringConcert2016,●野猿フィルハーモニー管弦楽団 SpringConcert20162016年2月7日(日)八王子市南大沢文化会館 主ホール　藤原真指揮久石譲/岩田匡史編： 『天空の城ラピュタ』組曲 （世界初演）  他,http://i-amabile.com/concert/yaen-phil160207
213,オーケストラ・ナデージダ&合唱団ナデージダ 弦楽合奏と合唱による2016年ニューイヤー演奏会,1,2016-01-30,オーケストラ・ナデージダ&合唱団ナデージダ 弦楽合奏と合唱による2016年ニューイヤー演奏会,●オーケストラ・ナデージダ&合唱団ナデージダ 弦楽合奏と合唱による2016年ニューイヤー演奏会2016年1月30日(土)浜離宮朝日ホール　音楽ホール　渡辺 新指揮アルフェーエフ（イラリオン府主教）： マトフェイ受難曲（マタイ受難曲） （日本初演）  他,http://i-amabile.com/concert/nadezhda2016newyear
279,交響楽団CTK ,1,2015-12-26,交響楽団CTK 第2回演奏会,●交響楽団CTK 第2回演奏会2015年12月26日(土)横浜みなとみらいホール　大ホール　佐藤 雄一指揮D. ショスタコーヴィチ： 映画音楽「五日五夜」(組曲版)  作品111 （日本初演）  他,http://i-amabile.com/concert/ctk2
45,新宿交響楽団 ,2,2015-12-20,新宿交響楽団 第50回記念定期演奏会,●新宿交響楽団 第50回記念定期演奏会2015年12月20日(日)新宿文化センター　大ホール　高畠　浩指揮青島広志： 新「展覧会の絵」 （世界初演）  他,http://i-amabile.com/concert/sso50
47,Liberté The 12th Concert,1,2015-12-05,Liberté The 12th Concert,●Liberté The 12th Concert2015年12月5日(土)トッパンホール　鷹羽弘晃指揮壺井一歩・橋爪皓佐・桑原ゆう編： Pops in Mandolin Orchestra - Beatles I （世界初演）  川上統： ヘリコプリオン （世界初演）  他,http://i-amabile.com/concert/liberte_mandolin12
83,アンサンブル山手バロッコ 情熱のイタリア・バロック,1,2015-12-05,アンサンブル山手バロッコ 情熱のイタリア・バロック,●アンサンブル山手バロッコ 情熱のイタリア・バロック2015年12月5日(土)横浜市開港記念会館ポルポラ： アグリッピーナより　「愛なのじゃ」 （日本初演）  他,http://i-amabile.com/concert/yamatebarocco151205
268,雪国の作曲家たちによる新曲作品展vol.2～音の旅～,1,2015-11-14,雪国の作曲家たちによる新曲作品展vol.2～音の旅～,●雪国の作曲家たちによる新曲作品展vol.2～音の旅～2015年11月14日(土)ザ・ルーテルホール （札幌）南聡： 波はささやき１、波はささやき２ （世界初演）  秋山友貴： 不在のテクスト、あるいは文字の影より （世界初演）  阿部俊祐： the Vehicle （世界初演）  浦部雪： Particule3 （世界初演）  逢坂裕： 空想旅行記 （世界初演）  佐原詩音： 数の（・・？は∞～数学が楽しくなる12音） （世界初演）  佐原詩音： Sub Saharan Africa （世界初演）  助川舞： パズル・リング （世界初演）  助川舞： 車輪の止まる日まで （世界初演）  他,http://i-amabile.com/concert/concert151114_2
224,フィルハーモニア・エテルナ 創立20周年記念演奏会,1,2015-11-07,フィルハーモニア・エテルナ 創立20周年記念演奏会,●フィルハーモニア・エテルナ 創立20周年記念演奏会2015年11月7日(土)ミューザ川崎シンフォニーホール　十束 尚宏指揮十束 尚宏： 新作 （世界初演）  他,http://i-amabile.com/concert/phil-aeterna151107
226,黒門吹奏楽団 ,1,2015-09-26,黒門吹奏楽団 第3回定期演奏会,●黒門吹奏楽団 第3回定期演奏会2015年9月26日(土)文京シビックホール　大ホール　泉　翔士指揮ガーシュイン/東秋幸編曲： I got rhythm（クレイジー・フォー・ユーより） （世界初演）  シェーンベルク/小林夏衣編曲： On My Own（レ・ミゼラブルより） （世界初演）  フレデリック・ロウ/小林夏衣編曲： 踊り明かそう（マイ・フェア・レディより） （世界初演）  他,http://i-amabile.com/concert/kuromon_b3
1,オーケストラ《エクセルシス》 ,7,2015-09-22,オーケストラ《エクセルシス》 第6回演奏会,●オーケストラ《エクセルシス》 第6回演奏会2015年9月22日(火)杉並公会堂大ホール　大浦智弘指揮ロージャ・ミクローシュ： ヴィオラ協奏曲 （日本初演）  他,http://i-amabile.com/concert/orchestra_excelsis6
14,Orchestra Ensemble Free East ,3,2015-08-29,Orchestra Ensemble Free East 第4回演奏会,●Orchestra Ensemble Free East 第4回演奏会2015年8月29日(土)小金井 宮地楽器ホール大ホール(旧小金井市民交流センター)　浅野亮介指揮山本和智： Roaming liquid (2014) for shakuhachi and orchestra （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east4
142,コロンビア人 ファゴット奏者のコンサート,1,2015-08-17,コロンビア人 ファゴット奏者のコンサート,●コロンビア人 ファゴット奏者のコンサート2015年8月17日(月)きゅりあん小ホール佐々木みほ： el puente （日本初演）  他,http://i-amabile.com/concert/concert150817
216,ヒューマンハーモニー・オーケストラ ,1,2015-08-16,ヒューマンハーモニー・オーケストラ 第1回演奏会,●ヒューマンハーモニー・オーケストラ 第1回演奏会2015年8月16日(日)川崎市麻生市民館大ホール　鈴木　敬指揮鈴木　敬： 自由の翼 （日本初演）  他,http://i-amabile.com/concert/hhofamily1
115,麻布学園OBオーケストラ 麻布学園創立120周年記念演奏会,1,2015-08-15,麻布学園OBオーケストラ 麻布学園創立120周年記念演奏会,●麻布学園OBオーケストラ 麻布学園創立120周年記念演奏会2015年8月15日(土)サントリーホール 大ホール　鈴木優人指揮黒田崇宏： Borrowed landscape （世界初演）  他,http://i-amabile.com/concert/azabu_ob150815
32,アルエム弦楽合奏団 ,2,2015-08-09,アルエム弦楽合奏団 第７回定期演奏会,●アルエム弦楽合奏団 第７回定期演奏会2015年8月9日(日)白寿ホール　堀越 隆一指揮チャイコフスキー／堀越隆一 編： ロココの主題による変奏曲 （世界初演）  他,http://i-amabile.com/concert/artaim7
36,エスプリマンドリンオーケストラ ,2,2015-08-02,エスプリマンドリンオーケストラ 第３回演奏会,●エスプリマンドリンオーケストラ 第３回演奏会2015年8月2日(日)四谷区民ホール　小松拓人指揮田口和行： 樹海嘯 （世界初演）  川上統： ヘリコプリオン （世界初演）  他,http://i-amabile.com/concert/esprit_mo3
76,釜石市にホールを建てよう～チャリティコンサート,1,2015-07-13,釜石市にホールを建てよう～チャリティコンサート,●釜石市にホールを建てよう～チャリティコンサート2015年7月13日(月)ルーテル市ヶ谷ホール小田百合子： メッセージ （世界初演）  他,http://i-amabile.com/concert/concert150713
166,アヴァンツァーレ交響楽団 ,1,2015-07-12,アヴァンツァーレ交響楽団 第1回定期演奏会,●アヴァンツァーレ交響楽団 第1回定期演奏会2015年7月12日(日)かつしかシンフォニーヒルズ　モーツァルトホール　佐久間 誠指揮加藤新平： 曲名未定 （世界初演）  他,http://i-amabile.com/concert/avanzareorch1
137,京都フィロムジカ管弦楽団 ,1,2015-06-28,京都フィロムジカ管弦楽団 第37回定期演奏会,●京都フィロムジカ管弦楽団 第37回定期演奏会2015年6月28日(日)京都府長岡京市記念文化会館・大ホール　池田俊指揮J.ラフ： 交響曲第2番 ハ長調 作品140 （日本初演）  J.スーク： 交響曲第1番 ホ長調 作品14 （日本初演）  他,http://i-amabile.com/concert/kyoto_philo37
19,オーケストラ・ソノーレ長野 ,2,2015-06-14,オーケストラ・ソノーレ長野 第29回定期演奏会,●オーケストラ・ソノーレ長野 第29回定期演奏会2015年6月14日(日)ホクト文化ホール（長野県県民文化会館）中ホール　工藤　俊幸指揮N.スカルコッタス： ６つのギリシャ舞曲（36のギリシャ舞曲　AK.11 より） （日本初演）  他,http://i-amabile.com/concert/sonorenagano29
120,サウンド・パティシエ オーケストラLIVE！ ～プロミュージシャンと合唱付若手フル・オーケストラとの夢の共演～,1,2015-05-15,サウンド・パティシエ オーケストラLIVE！ ～プロミュージシャンと合唱付若手フル・オーケストラとの夢の共演～,●サウンド・パティシエ オーケストラLIVE！ ～プロミュージシャンと合唱付若手フル・オーケストラとの夢の共演～2015年5月15日(金)かつしかシンフォニーヒルズ　モーツァルトホール　岩城直也指揮L.Harlineほか： ディズニー・メドレー （世界初演）  M.Legrandほか： ミュージカル映画音楽セレクション （世界初演）  岩城直也： オリジナルミュージカル「The Tale Teller's」メドレー （世界初演）  岩城直也： 〈新作〉 （世界初演）  他,http://i-amabile.com/concert/concert150515
12,ウィンドアンサンブル エッフェ ,3,2015-05-03,ウィンドアンサンブル エッフェ 第6回定期演奏会,●ウィンドアンサンブル エッフェ 第6回定期演奏会2015年5月3日(日)杉並公会堂 大ホール　大石三郎(当団代表、常任指揮者)指揮岩田学： Fantasia II （吹奏楽版初演） （世界初演）  他,http://i-amabile.com/concert/we_f6
50,東京ユヴェントス・フィルハーモニー ,1,2015-04-26,東京ユヴェントス・フィルハーモニー 第9回定期演奏会,●東京ユヴェントス・フィルハーモニー 第9回定期演奏会2015年4月26日(日)第一生命ホール　坂入 健司郎指揮ウルマス・シサスク： 左手のためのピアノ協奏曲『Quasar～宇宙の灯台～』 （世界初演）  他,http://i-amabile.com/concert/keio_youth9
0,オーケストラ・ナデージダ ,11,2015-04-11,オーケストラ・ナデージダ 第12回演奏会,●オーケストラ・ナデージダ 第12回演奏会2015年4月11日(土)狛江エコルマホール　渡辺 新指揮ダルゴムイシスキー： 歌劇「ルサルカ」より 婚礼の場面の導入、スラヴの踊り、ジプシーの踊り （日本初演）  ミャスコフスキー： 交響曲第25番 変ニ長調 （日本初演）  ハルヴォルセン： 交響曲第1番 ハ短調 （日本初演）  他,http://i-amabile.com/concert/nadezhda12
90,ウィンドファクトリー 創団20周年記念 ,1,2015-04-05,ウィンドファクトリー 創団20周年記念 第20回演奏会,●ウィンドファクトリー 創団20周年記念 第20回演奏会2015年4月5日(日)タワーホール船堀 大ホール三澤慶： FUNKTORY!! （Windfactory20周年記念委嘱作品） （世界初演）  他,http://i-amabile.com/concert/windfactory20
264,オーボエ・ホルン・ピアノによるスプリング＊コンサート,1,2015-03-22,オーボエ・ホルン・ピアノによるスプリング＊コンサート,●オーボエ・ホルン・ピアノによるスプリング＊コンサート2015年3月22日(日)Symphony Salon(地下鉄門前仲町駅より徒歩3分)近藤圭編曲： 「ジブリのメドレー」 （日本初演）  他,http://i-amabile.com/concert/no_name150322
118,Libertybrll Orchestra リバティベルオーケストラ ,1,2015-03-15,Libertybrll Orchestra リバティベルオーケストラ 第10回定期演奏会,●Libertybrll Orchestra リバティベルオーケストラ 第10回定期演奏会2015年3月15日(日)所沢市民文化センター ミューズ アークホール　和田一樹指揮和田一樹： 祝典序曲「Libertybell」 （世界初演）  他,http://i-amabile.com/concert/libertybell10
101,平成26年度群馬大学音楽専攻卒業生 平成26年度群馬大学音楽専攻卒業演奏会,1,2015-03-07,平成26年度群馬大学音楽専攻卒業生 平成26年度群馬大学音楽専攻卒業演奏会,●平成26年度群馬大学音楽専攻卒業生 平成26年度群馬大学音楽専攻卒業演奏会2015年3月7日(土)前橋市民文化会館小ホール小川唯佳(作品発表)： 金管八重奏のための組曲 （世界初演）  他,http://i-amabile.com/concert/gundaiongaku23_150307
14,Orchestra Ensemble Free East ,3,2015-03-07,Orchestra Ensemble Free East 第3回定期演奏会,●Orchestra Ensemble Free East 第3回定期演奏会2015年3月7日(土)小平市民文化会館 ルネこだいら 大ホール　浅野 亮介指揮助川舞： 溟渤を織る星の糸 （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east3
140,ヴォクスマーナ ,1,2015-03-01,ヴォクスマーナ 第32回定期演奏会,●ヴォクスマーナ 第32回定期演奏会2015年3月1日(日)東京文化会館 小ホール　西川竜太指揮原田敬子： 「Structured Improvisations ⅩⅤ -a～c」　for vocal ensemble ＆conductor （世界初演）  大熊夏織： 空を泳ぐ （世界初演）  森田泰之進： あねさんろっく・リア充 （世界初演）  他,http://i-amabile.com/concert/vox_humana32
171,合唱指揮者 西川竜太 ,1,2015-02-15,合唱指揮者 西川竜太 第21回朝日現代音楽賞受賞記念演奏会,●合唱指揮者 西川竜太 第21回朝日現代音楽賞受賞記念演奏会2015年2月15日(日)浜離宮朝日ホール　西川竜太指揮福士則夫： 霧とカムイ （世界初演）  横島 浩： 昼顔 （世界初演）  松平頼暁： A person has let the ”Kelly” out of the bottle （世界初演）  湯浅譲二： プロジェクション ー混声のための （世界初演）  他,http://i-amabile.com/concert/ryutanishikawa150215
138,百留敬雄 現代ヴァイオリン・ソロの音楽,1,2015-02-06,百留敬雄 現代ヴァイオリン・ソロの音楽,●百留敬雄 現代ヴァイオリン・ソロの音楽2015年2月6日(金)横浜美術館レクチャーホール大原 裕子： Birefringence (2014) （日本初演）  他,http://i-amabile.com/concert/hyakutome150206
65,女声合唱団 暁 ,1,2014-12-23,女声合唱団 暁 第7回演奏会,●女声合唱団 暁 第7回演奏会2014年12月23日(火)JTアートホールアフィニス　西川竜太指揮田中吉史： 「Parentese」for 9 female voices （世界初演）  岸野末利加： 「Dialogue Invisible」for 9 female voices （日本初演）  他,http://i-amabile.com/concert/chorakatsuki7
100,弘前大学フィルハーモニー管弦楽団 ,1,2014-11-15,弘前大学フィルハーモニー管弦楽団 第45回定期演奏会,●弘前大学フィルハーモニー管弦楽団 第45回定期演奏会2014年11月15日(土)弘前市民会館　安達弘潮指揮安達弘潮： 管弦楽のための交響的スケッチ「白神」 （世界初演）  他,http://i-amabile.com/concert/hirodai_phil45
253,JWFCフィルムハーモニック管弦楽団 ジョン・ウィリアムズ・フィルム・スペクタキュラー2014　ジョン・ウィリアムズの世界,1,2014-11-15,JWFCフィルムハーモニック管弦楽団 ジョン・ウィリアムズ・フィルム・スペクタキュラー2014　ジョン・ウィリアムズの世界,●JWFCフィルムハーモニック管弦楽団 ジョン・ウィリアムズ・フィルム・スペクタキュラー2014　ジョン・ウィリアムズの世界2014年11月15日(土)練馬文化センター　上山達典指揮ジョン・ウィリアムズ： 屋根の上のヴァイオリン弾き （日本初演）  ジョン・ウィリアムズ： ジェーン・エア （日本初演）  ジョン・ウィリアムズ： A.I. （日本初演）  他,http://i-amabile.com/concert/orchestrafilmharmonic141115
3,東京理科大学管弦楽団 ,5,2014-11-02,東京理科大学管弦楽団 第55回定期演奏会,●東京理科大学管弦楽団 第55回定期演奏会2014年11月2日(日)北とぴあ さくらホール　川合 良一指揮ゲーゼ： スコットランド序曲「高地にて」 （日本初演）  他,http://i-amabile.com/concert/tus-orche55
7,フィルハーモニア・エテルナ ,4,2014-10-26,フィルハーモニア・エテルナ 第20回定期演奏会,●フィルハーモニア・エテルナ 第20回定期演奏会2014年10月26日(日)すみだトリフォニーホール（大ホール）　十束尚宏指揮十束尚宏： Apokalypse（アポカリュプセ） （世界初演）  他,http://i-amabile.com/concert/phil-aeterna20
2,Musica Promenade ,5,2014-10-25,Musica Promenade 第35回千代田区オーケストラフェスティバル,●Musica Promenade 第35回千代田区オーケストラフェスティバル2014年10月25日(土)日経ホール　瓦田尚指揮田附奏： 郷愁歌 （世界初演）  他,http://i-amabile.com/concert/musica_promenade35chodafestival
122,L.v.B.室内管弦楽団 ,1,2014-10-19,L.v.B.室内管弦楽団 第32回演奏会,●L.v.B.室内管弦楽団 第32回演奏会2014年10月19日(日)トッパンホール　苫米地　英一指揮苫米地　英一： 尺八と管弦楽のための３つの連画 （世界初演）  他,http://i-amabile.com/concert/lvb_co32
